"","datetime","discharge_daily"
"1607",2018-05-26,21281.1666666667
"1608",2018-05-27,19349.7083333333
"1609",2018-05-28,18045.75
"1610",2018-05-29,16069.875
"1611",2018-05-30,15204
"1612",2018-05-31,15204.75
"1613",2018-06-01,14543.5
"1614",2018-06-02,13767.8333333333
"1615",2018-06-03,13676.125
"1616",2018-06-04,13682.0833333333
"1617",2018-06-05,13646
"1618",2018-06-06,13503.625
"1619",2018-06-07,13136.3333333333
"1620",2018-06-08,12415.5833333333
"1621",2018-06-09,11437.625
"1622",2018-06-10,10442.8583333333
"1623",2018-06-11,9487.35
"1624",2018-06-12,9047.9
